,id_aspirante,nombres_aspirante,apellidos_aspirante,correo_aspirante,genero,telefono_aspirante,fecha_nacimiento,estado_aspirante
4599,047c059c-6944-11ed-b3d8-0242ac1c0002,Mauricio Victor Manuel,Suarez Bartolomé,mauricio.suarez@hotmail.com,M,0985462846,1999-08-29,Inactivo
4600,047c060a-6944-11ed-b3d8-0242ac1c0002,Reyes Cayetano,Guillén Quiroga,reyes.guillén@hotmail.com,M,0960462753,1995-01-28,Activo
4601,047c0678-6944-11ed-b3d8-0242ac1c0002,Teresita Begoña,Cárdenas Gallardo,teresita.cárdenas@hotmail.com,F,0918537758,1999-02-08,Activo
4602,047c06e6-6944-11ed-b3d8-0242ac1c0002,Alexandra Tomasa,Guillén Pinilla,alexandra.guillén@hotmail.com,F,0921362022,2000-08-08,Activo
4603,047c0754-6944-11ed-b3d8-0242ac1c0002,Pepito Bernabé,Vilar Ferrero,pepito.vilar@hotmail.com,M,0981699277,1984-10-01,Activo
4604,047c07c2-6944-11ed-b3d8-0242ac1c0002,Pánfilo Hermenegildo,Hoz Pulido,pánfilo.hoz@hotmail.com,M,0937976481,1982-01-30,Activo
4605,047c084e-6944-11ed-b3d8-0242ac1c0002,Heriberto Reynaldo,Sanchez Gil,heriberto.sanchez@hotmail.com,M,0921763079,1984-04-11,Inactivo
4606,047c08e4-6944-11ed-b3d8-0242ac1c0002,Leoncio Baltasar,Ripoll Serra,leoncio.ripoll@hotmail.com,M,0935934843,1990-01-01,Inactivo
4607,047c0952-6944-11ed-b3d8-0242ac1c0002,Wálter Toni,Abella Soria,wálter.abella@hotmail.com,M,0933496756,1996-03-18,Inactivo
4608,047c09c0-6944-11ed-b3d8-0242ac1c0002,Esteban Eliseo,Soto Bolaños,esteban.soto@hotmail.com,M,0973073082,2003-02-24,Activo
4609,047c0a56-6944-11ed-b3d8-0242ac1c0002,Marco Leopoldo,Villalba Abellán,marco.villalba@hotmail.com,M,0913925470,1995-06-04,Activo
4610,047c0ace-6944-11ed-b3d8-0242ac1c0002,Eutimio Marcelino,Blazquez Ballester,eutimio.blazquez@hotmail.com,M,0913198394,1980-12-08,Inactivo
4611,047c0b32-6944-11ed-b3d8-0242ac1c0002,Aristides Antonio,Bueno Sans,aristides.bueno@hotmail.com,M,0923835374,2003-07-21,Activo
4612,047c0ba0-6944-11ed-b3d8-0242ac1c0002,Vanesa Anita,Belda Cano,vanesa.belda@hotmail.com,F,0991433556,1992-04-12,Activo
4613,047c0c0e-6944-11ed-b3d8-0242ac1c0002,Encarnación Purificación,Quesada Mínguez,encarnación.quesada@hotmail.com,F,0929604699,1983-12-28,Activo
4614,047c0c7c-6944-11ed-b3d8-0242ac1c0002,Darío Florentino,Lobato Reina,darío.lobato@hotmail.com,M,0911164940,1981-11-08,Activo
4615,047c0ce0-6944-11ed-b3d8-0242ac1c0002,Gertrudis Elvira,Gilabert Monreal,gertrudis.gilabert@hotmail.com,F,0973850292,1997-09-04,Inactivo
4616,047c0d4e-6944-11ed-b3d8-0242ac1c0002,Gema Clara,Nogués Checa,gema.nogués@hotmail.com,F,0932461101,1981-08-08,Activo
4617,047c0dbc-6944-11ed-b3d8-0242ac1c0002,Amada Nydia,Juan Guerra,amada.juan@hotmail.com,F,0948287280,1991-09-26,Inactivo
4618,047c0e34-6944-11ed-b3d8-0242ac1c0002,Claudia Gracia,Escobar Morell,claudia.escobar@hotmail.com,F,0907363765,1993-03-10,Inactivo
4619,047c0ea2-6944-11ed-b3d8-0242ac1c0002,Enrique Albano,Lopez Villaverde,enrique.lopez@hotmail.com,M,0915311650,1998-04-07,Inactivo
4620,047c0f10-6944-11ed-b3d8-0242ac1c0002,Pepito Trinidad,Jaén Raya,pepito.jaén@hotmail.com,M,0901249651,1986-06-05,Activo
4621,047c0f7e-6944-11ed-b3d8-0242ac1c0002,Guillermo Telmo,Aranda Collado,guillermo.aranda@hotmail.com,M,0981844573,2004-11-03,Activo
4622,047c0fec-6944-11ed-b3d8-0242ac1c0002,Raquel Obdulia,Agustí Mas,raquel.agustí@hotmail.com,F,0959674072,1998-04-25,Inactivo
4623,047c1082-6944-11ed-b3d8-0242ac1c0002,Conrado Saturnino,Garcés Terrón,conrado.garcés@hotmail.com,M,0941238632,2002-04-03,Inactivo
4624,047c10e6-6944-11ed-b3d8-0242ac1c0002,Nazaret Domingo,Trujillo Badía,nazaret.trujillo@hotmail.com,M,0921425946,1984-09-26,Activo
4625,047c1154-6944-11ed-b3d8-0242ac1c0002,Priscila Haydée,Alonso Roldan,priscila.alonso@hotmail.com,F,0946498062,1980-04-29,Inactivo
4626,047c11c2-6944-11ed-b3d8-0242ac1c0002,Toribio Miguel,Cantero Campos,toribio.cantero@hotmail.com,M,0976908673,1983-01-03,Inactivo
4627,047c1230-6944-11ed-b3d8-0242ac1c0002,Juan Bautista Ciríaco,Torralba Ponce,juan bautista.torralba@hotmail.com,M,0924852240,1997-12-16,Inactivo
4628,047c129e-6944-11ed-b3d8-0242ac1c0002,Baldomero Buenaventura,Zaragoza Guardiola,baldomero.zaragoza@hotmail.com,M,0902121085,1992-11-11,Inactivo
4629,047c130c-6944-11ed-b3d8-0242ac1c0002,Susanita Leyre,Carrión Fiol,susanita.carrión@hotmail.com,F,0988246512,2006-07-09,Activo
4630,047c137a-6944-11ed-b3d8-0242ac1c0002,Goyo Toni,Cabrero Durán,goyo.cabrero@hotmail.com,M,0903081527,1982-01-12,Inactivo
4631,047c13f2-6944-11ed-b3d8-0242ac1c0002,Salvador Anastasio,Lledó Machado,salvador.lledó@hotmail.com,M,0939740370,1997-12-25,Inactivo
4632,047c1460-6944-11ed-b3d8-0242ac1c0002,Candela Paloma,Bayo Niño,candela.bayo@hotmail.com,F,0921031087,1981-03-05,Inactivo
4633,047c14ce-6944-11ed-b3d8-0242ac1c0002,Carmelita Lidia,Montserrat Tormo,carmelita.montserrat@hotmail.com,F,0936989437,1982-09-29,Inactivo
4634,047c153c-6944-11ed-b3d8-0242ac1c0002,Galo Ale,Valenzuela Roca,galo.valenzuela@hotmail.com,M,0975252966,1990-08-16,Activo
4635,047c15a0-6944-11ed-b3d8-0242ac1c0002,Ignacia Isa,Cabrera Sanmartín,ignacia.cabrera@hotmail.com,F,0948930517,1991-04-10,Activo
4636,047c160e-6944-11ed-b3d8-0242ac1c0002,Ramiro Ernesto,Gómez Royo,ramiro.gómez@hotmail.com,M,0925533264,1984-06-06,Inactivo
4637,047c167c-6944-11ed-b3d8-0242ac1c0002,Pepe Juan Bautista,Asenjo Buendía,pepe.asenjo@hotmail.com,M,0946107965,1987-08-02,Activo
4638,047c16ea-6944-11ed-b3d8-0242ac1c0002,Virginia Itziar,Berenguer Garay,virginia.berenguer@hotmail.com,F,0933932423,1985-04-17,Activo
4639,047c1758-6944-11ed-b3d8-0242ac1c0002,Milagros Esperanza,Peláez Lamas,milagros.peláez@hotmail.com,F,0947788323,1996-07-05,Inactivo
4640,047c17ee-6944-11ed-b3d8-0242ac1c0002,Inocencio Wálter,Solsona Cabo,inocencio.solsona@hotmail.com,M,0956059363,2005-11-23,Activo
4641,047c185c-6944-11ed-b3d8-0242ac1c0002,Lucas Isaías,Doménech Pelayo,lucas.doménech@hotmail.com,M,0949039266,1990-05-21,Activo
4642,047c18ca-6944-11ed-b3d8-0242ac1c0002,Cristóbal Abel,Clavero Estrada,cristóbal.clavero@hotmail.com,M,0996560212,2003-07-21,Inactivo
4643,047c1938-6944-11ed-b3d8-0242ac1c0002,Victoria Bárbara,Godoy Acero,victoria.godoy@hotmail.com,F,0946321636,1984-01-26,Activo
4644,047c19a6-6944-11ed-b3d8-0242ac1c0002,Calista Jacinta,Verdugo Pascual,calista.verdugo@hotmail.com,F,0939182524,1984-03-05,Inactivo
4645,047c1a0a-6944-11ed-b3d8-0242ac1c0002,Sol Adelaida,Ramón Espada,sol.ramón@hotmail.com,F,0922881531,1999-01-21,Inactivo
4646,047c1a78-6944-11ed-b3d8-0242ac1c0002,Concha Obdulia,Gual Sáez,concha.gual@hotmail.com,F,0950785553,2003-11-24,Activo
4647,047c1ae6-6944-11ed-b3d8-0242ac1c0002,Abril Leocadia,Seco Rubio,abril.seco@hotmail.com,F,0957564192,1996-01-24,Activo
4648,047c1b54-6944-11ed-b3d8-0242ac1c0002,Cecilio Maximiliano,Pastor Pelayo,cecilio.pastor@hotmail.com,M,0999677333,2000-11-11,Activo
4649,047c1bc2-6944-11ed-b3d8-0242ac1c0002,Evita Gala,Ramón Naranjo,evita.ramón@hotmail.com,F,0999860477,2005-12-09,Activo
4650,047c1c30-6944-11ed-b3d8-0242ac1c0002,Sol Sofía,Zapata Elorza,sol.zapata@hotmail.com,F,0990791589,2004-11-27,Inactivo
4651,047c1c9e-6944-11ed-b3d8-0242ac1c0002,Edelmiro Godofredo,Sanchez Parra,edelmiro.sanchez@hotmail.com,M,0908473784,1984-11-06,Activo
4652,047c1d0c-6944-11ed-b3d8-0242ac1c0002,Soledad Felicidad,Maldonado Vega,soledad.maldonado@hotmail.com,F,0947802387,1997-12-06,Inactivo
4653,047c1d7a-6944-11ed-b3d8-0242ac1c0002,Milagros Guiomar,Acuña Almazán,milagros.acuña@hotmail.com,F,0935712491,1986-11-13,Activo
4654,047c1e24-6944-11ed-b3d8-0242ac1c0002,Ileana Débora,Seco Jover,ileana.seco@hotmail.com,F,0910520846,1991-02-03,Activo
4655,047c1e9c-6944-11ed-b3d8-0242ac1c0002,Etelvina Amada,Pera Bernal,etelvina.pera@hotmail.com,F,0925358630,1981-05-28,Inactivo
4656,047c1f0a-6944-11ed-b3d8-0242ac1c0002,Eulalia Adriana,Pellicer Vallés,eulalia.pellicer@hotmail.com,F,0927827021,1992-07-01,Inactivo
4657,047c1fa0-6944-11ed-b3d8-0242ac1c0002,Cruz Albino,Puente Suárez,cruz.puente@hotmail.com,M,0979020859,1984-03-28,Activo
4658,047c200e-6944-11ed-b3d8-0242ac1c0002,Irma Candelaria,Agullo Torre,irma.agullo@hotmail.com,F,0978884726,2004-06-21,Activo
4659,047c231a-6944-11ed-b3d8-0242ac1c0002,Jorge Jose Ramón,Salazar Casado,jorge.salazar@hotmail.com,M,0916008953,1983-01-19,Inactivo
4660,047c239c-6944-11ed-b3d8-0242ac1c0002,Arcelia Cruz,Urrutia Rosales,arcelia.urrutia@hotmail.com,F,0985888310,1994-12-19,Inactivo
4661,047c240a-6944-11ed-b3d8-0242ac1c0002,Juan Bautista Javi,Cuéllar Palomino,juan bautista.cuéllar@hotmail.com,M,0991355566,2005-04-05,Inactivo
4662,047c2478-6944-11ed-b3d8-0242ac1c0002,Tito Seve,Cerezo Nebot,tito.cerezo@hotmail.com,M,0976683859,1980-06-03,Inactivo
4663,047c24e6-6944-11ed-b3d8-0242ac1c0002,Agapito Faustino,Rocha Medina,agapito.rocha@hotmail.com,M,0988030665,1991-06-14,Activo
4664,047c2554-6944-11ed-b3d8-0242ac1c0002,Clímaco Jose Ignacio,Piquer Vallejo,clímaco.piquer@hotmail.com,M,0976820292,1987-10-29,Inactivo
4665,047c25c2-6944-11ed-b3d8-0242ac1c0002,Maristela Cruz,Ballester Esteve,maristela.ballester@hotmail.com,F,0929970380,2005-12-08,Activo
4666,047c2630-6944-11ed-b3d8-0242ac1c0002,Mirta Gertrudis,Parejo Cuenca,mirta.parejo@hotmail.com,F,0919287438,1987-06-02,Inactivo
4667,047c269e-6944-11ed-b3d8-0242ac1c0002,Leonel Plinio,Perales Ferrández,leonel.perales@hotmail.com,M,0985110630,1980-10-28,Inactivo
4668,047c2716-6944-11ed-b3d8-0242ac1c0002,Eutropio Reynaldo,Madrid Iglesia,eutropio.madrid@hotmail.com,M,0900553604,1986-01-24,Activo
4669,047c2784-6944-11ed-b3d8-0242ac1c0002,Balduino Basilio,Gómez Pont,balduino.gómez@hotmail.com,M,0924833618,1996-07-17,Inactivo
4670,047c27f2-6944-11ed-b3d8-0242ac1c0002,Venceslás Íñigo,Abella Gomez,venceslás.abella@hotmail.com,M,0910172258,2005-02-19,Inactivo
4671,047c2860-6944-11ed-b3d8-0242ac1c0002,Nico Graciano,Campillo Manjón,nico.campillo@hotmail.com,M,0991208470,1984-10-18,Activo
4672,047c28c4-6944-11ed-b3d8-0242ac1c0002,Jose Angel Lucho,Ariza Leon,jose angel.ariza@hotmail.com,M,0900898764,1997-07-17,Activo
4673,047c2932-6944-11ed-b3d8-0242ac1c0002,Anselmo Manolo,Castelló Cerdá,anselmo.castelló@hotmail.com,M,0948094005,1985-02-28,Activo
4674,047c29a0-6944-11ed-b3d8-0242ac1c0002,Viviana Ágata,Sierra Diaz,viviana.sierra@hotmail.com,F,0934850339,2003-12-07,Activo
4675,047c2a0e-6944-11ed-b3d8-0242ac1c0002,Vinicio Luis Ángel,Cuevas Jurado,vinicio.cuevas@hotmail.com,M,0944212995,1981-08-03,Activo
4676,047c2a86-6944-11ed-b3d8-0242ac1c0002,Bernardino Jose Manuel,Higueras Espejo,bernardino.higueras@hotmail.com,M,0918733099,1988-10-13,Inactivo
4677,047c2af4-6944-11ed-b3d8-0242ac1c0002,Bernabé Hipólito,Mena Ferreras,bernabé.mena@hotmail.com,M,0996563966,2001-04-06,Inactivo
4678,047c2b62-6944-11ed-b3d8-0242ac1c0002,Nacio Toni,Bustos Diaz,nacio.bustos@hotmail.com,M,0965837026,2004-12-26,Activo
4679,047c2bd0-6944-11ed-b3d8-0242ac1c0002,Remedios Candelaria,Barriga Piñol,remedios.barriga@hotmail.com,F,0916827535,1989-05-13,Inactivo
4680,047c2c3e-6944-11ed-b3d8-0242ac1c0002,Roxana Angélica,Iborra Álvaro,roxana.iborra@hotmail.com,F,0934550889,1991-07-24,Activo
4681,047c2cac-6944-11ed-b3d8-0242ac1c0002,Jose Mauricio,Villena Julián,jose.villena@hotmail.com,M,0913082043,2000-04-03,Activo
4682,047c2d1a-6944-11ed-b3d8-0242ac1c0002,Cloe Bárbara,Cisneros Aznar,cloe.cisneros@hotmail.com,F,0939090911,1993-11-07,Inactivo
4683,047c2d88-6944-11ed-b3d8-0242ac1c0002,Francisco Jose José María,Carrillo Alfonso,francisco jose.carrillo@hotmail.com,M,0909876615,1991-07-11,Inactivo
4684,047c2dec-6944-11ed-b3d8-0242ac1c0002,Selena Amparo,Maestre Aguado,selena.maestre@hotmail.com,F,0976284714,2005-03-15,Inactivo
4685,047c2e64-6944-11ed-b3d8-0242ac1c0002,Lilia Nidia,Dávila Estevez,lilia.dávila@hotmail.com,F,0901190392,1992-01-31,Activo
4686,047c2ed2-6944-11ed-b3d8-0242ac1c0002,Pascuala Yéssica,Aguiló Alarcón,pascuala.aguiló@hotmail.com,F,0901005671,2003-06-29,Inactivo
4687,047c2f40-6944-11ed-b3d8-0242ac1c0002,Mercedes Mar,Guardia Tomás,mercedes.guardia@hotmail.com,F,0976959047,1997-02-19,Inactivo
4688,047c2fa4-6944-11ed-b3d8-0242ac1c0002,Iván Carlito,Mayoral Requena,iván.mayoral@hotmail.com,M,0962852812,1993-05-21,Activo
4689,047c3012-6944-11ed-b3d8-0242ac1c0002,Marta Pacífica,Simó Ribas,marta.simó@hotmail.com,F,0975805136,1995-02-04,Activo
4690,047c3080-6944-11ed-b3d8-0242ac1c0002,Calixto Sergio,Rios Tirado,calixto.rios@hotmail.com,M,0946578298,1982-05-15,Inactivo
4691,047c30ee-6944-11ed-b3d8-0242ac1c0002,Modesto Jaime,Manjón Neira,modesto.manjón@hotmail.com,M,0959037419,2000-02-13,Activo
4692,047c315c-6944-11ed-b3d8-0242ac1c0002,Abilio Leandro,Montenegro Bastida,abilio.montenegro@hotmail.com,M,0964798995,2005-02-01,Inactivo
4693,047c31ca-6944-11ed-b3d8-0242ac1c0002,Itziar Isabel,Mascaró Luna,itziar.mascaró@hotmail.com,F,0995204765,2002-03-22,Activo
4694,047c3238-6944-11ed-b3d8-0242ac1c0002,Chus Luciana,Borja Revilla,chus.borja@hotmail.com,F,0997880108,1988-06-26,Inactivo
4695,047c32a6-6944-11ed-b3d8-0242ac1c0002,Gloria Inés,Carretero Pla,gloria.carretero@hotmail.com,F,0922981752,2006-04-13,Activo
4696,047c3314-6944-11ed-b3d8-0242ac1c0002,Sancho Efraín,Navarrete Parra,sancho.navarrete@hotmail.com,M,0926587227,2003-06-30,Activo
4697,047c3382-6944-11ed-b3d8-0242ac1c0002,Horacio Albano,Planas España,horacio.planas@hotmail.com,M,0987671726,1992-04-25,Activo
4698,047c33f0-6944-11ed-b3d8-0242ac1c0002,Prudencia Coral,Arjona Leal,prudencia.arjona@hotmail.com,F,0990415213,1991-10-14,Activo
4699,047c345e-6944-11ed-b3d8-0242ac1c0002,Bienvenida Cecilia,Puga Espinosa,bienvenida.puga@hotmail.com,F,0906225893,1995-12-29,Activo
4700,047c34cc-6944-11ed-b3d8-0242ac1c0002,Ignacia Melania,Chico Múgica,ignacia.chico@hotmail.com,F,0995576906,1998-03-05,Activo
4701,047c353a-6944-11ed-b3d8-0242ac1c0002,Candela Emilia,Enríquez Mayol,candela.enríquez@hotmail.com,F,0983753857,1992-06-18,Activo
4702,047c35b2-6944-11ed-b3d8-0242ac1c0002,Sara Azucena,Almeida Roca,sara.almeida@hotmail.com,F,0988072735,2006-04-21,Inactivo
4703,047c3620-6944-11ed-b3d8-0242ac1c0002,Anita Rebeca,Iriarte Arana,anita.iriarte@hotmail.com,F,0979563045,1997-04-19,Inactivo
4704,047c368e-6944-11ed-b3d8-0242ac1c0002,Eladio Fausto,Torrents Madrigal,eladio.torrents@hotmail.com,M,0990766643,2002-05-29,Inactivo
4705,047c3710-6944-11ed-b3d8-0242ac1c0002,Jovita Jordana,Palomares Jódar,jovita.palomares@hotmail.com,F,0962375553,1989-12-31,Activo
4706,047c377e-6944-11ed-b3d8-0242ac1c0002,Elisabet Aroa,Gracia Aguirre,elisabet.gracia@hotmail.com,F,0936374618,1987-09-15,Activo
4707,047c37ec-6944-11ed-b3d8-0242ac1c0002,Lupita Dorotea,Meléndez Quesada,lupita.meléndez@hotmail.com,F,0962264334,1986-11-06,Activo
4708,047c385a-6944-11ed-b3d8-0242ac1c0002,María Manuela Pili,Tormo Pomares,maría manuela.tormo@hotmail.com,F,0990209843,2006-12-04,Inactivo
4709,047c38dc-6944-11ed-b3d8-0242ac1c0002,Edgardo Cruz,Casals Ferrero,edgardo.casals@hotmail.com,M,0951581652,1984-06-10,Activo
4710,047c394a-6944-11ed-b3d8-0242ac1c0002,Clementina Clementina,Verdejo Melero,clementina.verdejo@hotmail.com,F,0973804523,1989-08-16,Inactivo
4711,047c39b8-6944-11ed-b3d8-0242ac1c0002,Desiderio Sergio,Cordero Sobrino,desiderio.cordero@hotmail.com,M,0901688655,1980-02-16,Activo
4712,047c3a26-6944-11ed-b3d8-0242ac1c0002,Sebastián Héctor,Paniagua Palau,sebastián.paniagua@hotmail.com,M,0955167243,1997-02-27,Activo
4713,047c3a8a-6944-11ed-b3d8-0242ac1c0002,Débora Pili,Escamilla Marti,débora.escamilla@hotmail.com,F,0955566384,1998-03-23,Activo
4714,047c3b02-6944-11ed-b3d8-0242ac1c0002,Liliana Florina,Larrea Márquez,liliana.larrea@hotmail.com,F,0926879683,1988-12-16,Inactivo
4715,047c3b70-6944-11ed-b3d8-0242ac1c0002,Isabel Leticia,Dueñas Somoza,isabel.dueñas@hotmail.com,F,0951473016,1989-09-09,Inactivo
4716,047c3bde-6944-11ed-b3d8-0242ac1c0002,Amaro Cornelio,Llorens Cañas,amaro.llorens@hotmail.com,M,0930030878,2002-09-05,Activo
4717,047c3c42-6944-11ed-b3d8-0242ac1c0002,Amalia Aura,Alsina Puerta,amalia.alsina@hotmail.com,F,0992774684,1980-03-15,Activo
4718,047c3cba-6944-11ed-b3d8-0242ac1c0002,Constanza Rosalinda,Villalba Puerta,constanza.villalba@hotmail.com,F,0937596390,1984-01-15,Inactivo
4719,047c3d28-6944-11ed-b3d8-0242ac1c0002,Renato Arsenio,Borrell Galan,renato.borrell@hotmail.com,M,0989890028,2000-03-28,Activo
4720,047c3d8c-6944-11ed-b3d8-0242ac1c0002,Segismundo Leonel,Maldonado Hierro,segismundo.maldonado@hotmail.com,M,0960312250,1997-08-18,Activo
4721,047c3dfa-6944-11ed-b3d8-0242ac1c0002,Pablo Custodio,Bermudez Lobato,pablo.bermudez@hotmail.com,M,0981262947,1991-05-25,Activo
4722,047c3e72-6944-11ed-b3d8-0242ac1c0002,Leyre Leonor,Palomar Roca,leyre.palomar@hotmail.com,F,0907941421,1985-03-24,Activo
4723,047c3ee0-6944-11ed-b3d8-0242ac1c0002,Mauricio Fito,Dueñas Plaza,mauricio.dueñas@hotmail.com,M,0929295049,1997-11-02,Inactivo
4724,047c3f4e-6944-11ed-b3d8-0242ac1c0002,Alberto Tiburcio,Abril Salgado,alberto.abril@hotmail.com,M,0963546360,2000-08-23,Inactivo
4725,047c3fbc-6944-11ed-b3d8-0242ac1c0002,Ofelia Mar,Guijarro Valls,ofelia.guijarro@hotmail.com,F,0909092262,2005-08-18,Activo
4726,047c402a-6944-11ed-b3d8-0242ac1c0002,Alonso Ariel,Manjón Pavón,alonso.manjón@hotmail.com,M,0947770738,2006-09-05,Activo
4727,047c4098-6944-11ed-b3d8-0242ac1c0002,Glauco Albano,Pujadas Posada,glauco.pujadas@hotmail.com,M,0999838506,1986-05-29,Activo
4728,047c4106-6944-11ed-b3d8-0242ac1c0002,Borja Nilo,Gibert Sierra,borja.gibert@hotmail.com,M,0928897320,2001-10-23,Inactivo
4729,047c4174-6944-11ed-b3d8-0242ac1c0002,Mar Nuria,Tirado Morán,mar.tirado@hotmail.com,F,0923291910,1996-12-07,Activo
4730,047c41e2-6944-11ed-b3d8-0242ac1c0002,Gabriel Amílcar,Pombo Espada,gabriel.pombo@hotmail.com,M,0950262163,1992-11-10,Inactivo
4731,047c4264-6944-11ed-b3d8-0242ac1c0002,Azeneth Anna,Guerrero Flor,azeneth.guerrero@hotmail.com,F,0936284065,1994-10-15,Inactivo
4732,047c42dc-6944-11ed-b3d8-0242ac1c0002,Rosalva Rosalva,Cazorla Cañellas,rosalva.cazorla@hotmail.com,F,0919739755,2001-05-10,Activo
4733,047c434a-6944-11ed-b3d8-0242ac1c0002,María Fernanda Lara,Padilla Palacios,maría fernanda.padilla@hotmail.com,F,0951495344,1993-05-08,Inactivo
4734,047c43b8-6944-11ed-b3d8-0242ac1c0002,Vasco Cándido,Santamaría Verdugo,vasco.santamaría@hotmail.com,M,0972357157,2003-04-10,Activo
4735,047c4426-6944-11ed-b3d8-0242ac1c0002,Marciano Cruz,Elorza Solera,marciano.elorza@hotmail.com,M,0976288556,1991-10-09,Activo
4736,047c4494-6944-11ed-b3d8-0242ac1c0002,Alondra Carolina,Lumbreras Saura,alondra.lumbreras@hotmail.com,F,0910600393,2002-10-02,Activo
4737,047c453e-6944-11ed-b3d8-0242ac1c0002,Pilar María Teresa,Méndez Llabrés,pilar.méndez@hotmail.com,F,0927628281,2004-02-13,Activo
4738,047c45ac-6944-11ed-b3d8-0242ac1c0002,Cristina Luz,Egea Bustamante,cristina.egea@hotmail.com,F,0904671348,2005-02-13,Activo
4739,047c4624-6944-11ed-b3d8-0242ac1c0002,Simón Victoriano,Ojeda Uribe,simón.ojeda@hotmail.com,M,0990378094,1996-02-07,Activo
4740,047c4692-6944-11ed-b3d8-0242ac1c0002,Pepita Ascensión,Zabala Luque,pepita.zabala@hotmail.com,F,0919209775,2003-08-14,Activo
4741,047c4700-6944-11ed-b3d8-0242ac1c0002,María Dolores Maricela,Canals Roldán,maría dolores.canals@hotmail.com,F,0902744598,2001-09-20,Inactivo
4742,047c47b4-6944-11ed-b3d8-0242ac1c0002,Mónica Georgina,Valencia Aragón,mónica.valencia@hotmail.com,F,0904286996,1998-05-09,Activo
4743,047c4822-6944-11ed-b3d8-0242ac1c0002,Ruy Cornelio,Bauzà Redondo,ruy.bauzà@hotmail.com,M,0958796471,1983-10-07,Activo
4744,047c48a4-6944-11ed-b3d8-0242ac1c0002,Francisco Gregorio,Plaza Trillo,francisco.plaza@hotmail.com,M,0903742229,1994-03-06,Inactivo
4745,047c4912-6944-11ed-b3d8-0242ac1c0002,Jordán Juan Francisco,Palomo Elías,jordán.palomo@hotmail.com,M,0946613360,2001-12-16,Activo
4746,047c4980-6944-11ed-b3d8-0242ac1c0002,Maite Nereida,Benito Ayuso,maite.benito@hotmail.com,F,0912132501,1992-05-20,Activo
4747,047c49ee-6944-11ed-b3d8-0242ac1c0002,Jeremías Baudelio,Cortina Macias,jeremías.cortina@hotmail.com,M,0926123288,2004-09-25,Activo
4748,047c4a66-6944-11ed-b3d8-0242ac1c0002,Laura Leandra,Águila Duque,laura.águila@hotmail.com,F,0928976215,1991-12-02,Inactivo
4749,047c4ad4-6944-11ed-b3d8-0242ac1c0002,Baldomero Eloy,Martorell Moll,baldomero.martorell@hotmail.com,M,0920953912,1986-04-18,Inactivo
4750,047c4b38-6944-11ed-b3d8-0242ac1c0002,Marc Matías,Ferrández Bernal,marc.ferrández@hotmail.com,M,0945391702,2005-08-17,Inactivo
4751,047c4ba6-6944-11ed-b3d8-0242ac1c0002,Eric Gregorio,Blanco Bermúdez,eric.blanco@hotmail.com,M,0905949643,1994-04-10,Activo
4752,047c4c14-6944-11ed-b3d8-0242ac1c0002,Leire Purificación,Llabrés Córdoba,leire.llabrés@hotmail.com,F,0998081715,1992-03-12,Activo
4753,047c4c82-6944-11ed-b3d8-0242ac1c0002,Priscila Aroa,Tena Castell,priscila.tena@hotmail.com,F,0968430116,1980-12-30,Activo
4754,047c4d22-6944-11ed-b3d8-0242ac1c0002,Venceslás Sabas,Pagès Palacio,venceslás.pagès@hotmail.com,M,0922077818,1980-01-16,Activo
4755,047c4da4-6944-11ed-b3d8-0242ac1c0002,César Eliseo,Leal Ortiz,césar.leal@hotmail.com,M,0939228266,1991-04-14,Activo
4756,047c4e12-6944-11ed-b3d8-0242ac1c0002,Saturnino Lucas,Montoya Rosales,saturnino.montoya@hotmail.com,M,0933783304,1990-11-26,Inactivo
4757,047c4e80-6944-11ed-b3d8-0242ac1c0002,Tania Jessica,Caballero Losada,tania.caballero@hotmail.com,F,0948780782,1995-12-13,Activo
4758,047c4eee-6944-11ed-b3d8-0242ac1c0002,Bernabé Juanito,Samper Pombo,bernabé.samper@hotmail.com,M,0953322435,1985-12-10,Activo
4759,047c4f5c-6944-11ed-b3d8-0242ac1c0002,Esther Amada,Cordero Iniesta,esther.cordero@hotmail.com,F,0931132510,1984-01-30,Inactivo
4760,047c4fca-6944-11ed-b3d8-0242ac1c0002,Tiburcio Chuy,González Acevedo,tiburcio.gonzález@hotmail.com,M,0921713452,1986-01-22,Activo
4761,047c5038-6944-11ed-b3d8-0242ac1c0002,Miriam Raquel,Portero Giner,miriam.portero@hotmail.com,F,0915024971,2004-05-11,Inactivo
4762,047c50a6-6944-11ed-b3d8-0242ac1c0002,Hernando Simón,Aguado Ballester,hernando.aguado@hotmail.com,M,0986232288,1990-10-03,Activo
4763,047c510a-6944-11ed-b3d8-0242ac1c0002,Candelario Abraham,Morata Pozo,candelario.morata@hotmail.com,M,0976628977,2003-01-06,Activo
4764,047c5178-6944-11ed-b3d8-0242ac1c0002,Flora Soraya,Cuevas Torres,flora.cuevas@hotmail.com,F,0933512413,1981-11-01,Inactivo
4765,047c52d6-6944-11ed-b3d8-0242ac1c0002,Cloe Rosenda,León Carrera,cloe.león@hotmail.com,F,0907249285,2001-11-17,Inactivo
4766,047c5344-6944-11ed-b3d8-0242ac1c0002,Sol Victoria,Ponce Gutiérrez,sol.ponce@hotmail.com,F,0945696875,1997-06-13,Inactivo
